utt_id,text,h,s,b,dimmer,tag
1304,오늘 약속 시간을 지키지 않아 화가 난다 다시 생각난다,9,100,72,71,angry
1305,어제 억울한 말을 들어 속이 끓는다 다시 생각난다,359,98,83,85,angry
1306,오늘 긴장감이 풀리자 피로가 몰려왔다 잊기 힘들다,22,40,51,35,tired
1307,어제 기대가 무너져 허탈하다 잊기 힘들다,205,67,46,26,sad
1308,오늘 새로운 도전을 하니 활력이 돈다 잊기 힘들다,51,100,100,91,energetic
1309,가끔 카페에서 조용히 책을 읽으니 평온하다 마음에 오래 남는다,18,70,50,49,calm
1310,어제 의자가 딱딱해 오래 앉아 있기 힘들다 그래서 더 마음이 깊다,4,41,30,33,uncomfortable
1311,어제 예상치 못한 상황에 긴장된다 그래서 더 마음이 깊다,210,79,54,46,anxious
1312,요즘 조용한 공간에서 연구에 빠져 있다,193,88,69,68,focused
1313,어제 억울한 말을 들어 속이 끓는다 그래서 더 마음이 깊다,2,100,86,66,angry
1314,요즘 예상치 못한 상황에 긴장된다 다시 생각난다,220,79,54,49,anxious
1315,어제 버스가 그냥 지나쳐서 화가 났다 마음에 오래 남는다,360,100,74,83,angry
1316,가끔 햇살이 비추니 마음이 녹는다,38,87,90,74,warm
1317,오늘 책을 읽다 그대로 잠들었다 잊기 힘들다,185,42,27,23,sleepy
1318,가끔 계단을 오르니 숨이 가쁘다,14,60,50,40,tired
1319,어제 문제를 풀다 보니 몰입하게 된다 그래서 더 마음이 깊다,191,86,65,80,focused
1320,공기가 답답해 머리가 무겁다 마음에 오래 남는다,14,54,28,30,uncomfortable
1321,자녀들이 다 커서 믿음직하다 그래서 더 마음이 깊다,56,90,100,85,happy
1322,밤공기를 마시며 걷자 차분해졌다 그래서 더 마음이 깊다,64,45,51,52,calm
1323,오늘 억울한 말을 들어 속이 끓는다,2,97,86,78,angry
1324,요즘 억울한 말을 들어 속이 끓는다,355,100,81,76,angry
1325,가끔 생각이 정리되어 선명하다,194,81,71,72,focused
1326,어제 옆에 있어주는 것만으로도 설렌다,285,87,78,80,romantic
1327,가끔 프로젝트에 몰두하니 시간 가는 줄 모른다 다시 생각난다,205,87,72,66,focused
1328,친구들과 함께 웃으니 즐겁다,77,90,92,84,happy
1329,명상 속에서 숨결이 편안하다,27,44,57,54,calm
1330,가끔 혼자 있는 시간이 길어져 외롭다,214,64,38,27,lonely
1331,어제 새소리가 귀에 맴돈다,37,50,91,79,natural
1332,오늘 기대가 무너져 허탈하다 마음에 오래 남는다,239,59,41,34,sad
1333,가끔 자녀들이 다 커서 믿음직하다 그래서 더 마음이 깊다,41,84,98,90,happy
1334,프로젝트에 몰두하니 시간 가는 줄 모른다 그래서 더 마음이 깊다,199,89,64,69,focused
1335,요즘 예상치 못한 상황에 긴장된다,205,72,58,52,anxious
1336,빈 방에 있으니 쓸쓸하다 마음에 오래 남는다,212,53,28,31,lonely
1337,오늘 사람들이 떠나간 거리가 적막하다,233,56,44,32,lonely
1338,가끔 마음이 무겁고 울적하다,204,54,39,30,sad
1339,요즘 옆에 있어주는 것만으로도 설렌다,294,96,94,68,romantic
1340,어제 응원의 말이 큰 힘이 된다 마음에 오래 남는다,83,69,84,92,grateful
1341,오늘 햇살이 나뭇잎 사이로 스며든다 잊기 힘들다,32,48,84,85,natural
1342,빈 방에 있으니 쓸쓸하다 잊기 힘들다,227,51,28,41,lonely
1343,좋은 소식을 들으니 마음이 밝다 잊기 힘들다,72,99,89,77,happy
1344,가끔 책을 읽다 그대로 잠들었다 다시 생각난다,221,36,33,34,sleepy
1345,요즘 긴장감이 풀리자 피로가 몰려왔다 그래서 더 마음이 깊다,30,55,55,30,tired
1346,요즘 음악이 흐르는 밤이 사랑스럽다,294,100,90,79,romantic
1347,가족과 함께 있으니 포근하다 그래서 더 마음이 깊다,28,94,80,57,warm
1348,요즘 전화벨 소리에 가슴이 철렁한다,186,75,63,41,anxious
1349,흙냄새가 코끝을 스친다 마음에 오래 남는다,36,43,93,83,natural
1350,오늘 사람들이 떠나간 거리가 적막하다 다시 생각난다,210,54,38,25,lonely
1351,별빛이 반짝이는 저녁이 낭만적이다 마음에 오래 남는다,281,100,85,67,romantic
1352,요즘 의자가 딱딱해 오래 앉아 있기 힘들다,5,40,22,43,uncomfortable
1353,요즘 점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,217,40,32,40,sleepy
1354,오늘 의자가 딱딱해 오래 앉아 있기 힘들다 그래서 더 마음이 깊다,7,49,24,37,uncomfortable
1355,어제 약속 시간을 지키지 않아 화가 난다 잊기 힘들다,358,95,90,73,angry
1356,주변 소음이 거슬려 집중이 안 된다 잊기 힘들다,351,60,33,36,uncomfortable
1357,어제 햇살이 나뭇잎 사이로 스며든다 잊기 힘들다,56,47,85,82,natural
1358,어제 빈 방에 있으니 쓸쓸하다,216,58,28,36,lonely
1359,가끔 주변 소음이 거슬려 집중이 안 된다 다시 생각난다,351,58,33,25,uncomfortable
1360,어제 하루 종일 걸어 다리가 무겁다 그래서 더 마음이 깊다,23,52,38,46,tired
1361,어제 카페에서 조용히 책을 읽으니 평온하다 다시 생각난다,54,54,59,62,calm
1362,오늘 생각이 정리되어 선명하다,213,83,63,64,focused
1363,가끔 눈이 따가워 집중하기 어렵다 다시 생각난다,25,46,29,26,uncomfortable
1364,요즘 긴장감이 풀리자 피로가 몰려왔다 잊기 힘들다,32,42,38,48,tired
1365,오늘 자녀들이 다 커서 믿음직하다 잊기 힘들다,61,80,100,91,happy
1366,오늘 운동을 마치니 기운이 솟는다 마음에 오래 남는다,68,100,95,92,energetic
1367,오늘 카페에서 조용히 책을 읽으니 평온하다 그래서 더 마음이 깊다,34,64,46,64,calm
1368,요즘 카페에서 조용히 책을 읽으니 평온하다,54,52,59,65,calm
1369,어제 친구들과 함께 웃으니 즐겁다 잊기 힘들다,63,96,95,80,happy
1370,주변 소음이 거슬려 집중이 안 된다 그래서 더 마음이 깊다,355,56,25,44,uncomfortable
1371,오늘 긴 하루 끝에 졸립다 잊기 힘들다,211,25,23,28,sleepy
1372,가끔 호수 위를 걷자 마음이 고요해진다 그래서 더 마음이 깊다,44,64,50,48,calm
1373,오늘 새로운 도전을 하니 활력이 돈다,62,100,95,100,energetic
1374,파도 소리가 마음을 차분하게 한다,50,44,86,79,natural
1375,가끔 마음이 무겁고 울적하다 다시 생각난다,225,56,34,44,sad
1376,요즘 하루 종일 걸어 다리가 무겁다 마음에 오래 남는다,30,49,42,40,tired
1377,오늘 버스가 그냥 지나쳐서 화가 났다 잊기 힘들다,360,97,89,69,angry
1378,어제 아이들 웃음소리가 마음을 잔잔하게 한다 다시 생각난다,29,44,51,51,calm
1379,말할 사람이 없어 허전하다 마음에 오래 남는다,213,58,30,43,lonely
1380,오늘 별빛이 반짝이는 저녁이 낭만적이다 그래서 더 마음이 깊다,283,100,82,77,romantic
1381,오늘 따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다,31,93,76,56,warm
1382,어제 도움을 준 친구에게 고마움이 든다 잊기 힘들다,95,73,93,85,grateful
1383,어제 친구들과 함께 웃으니 즐겁다,62,92,88,78,happy
1384,오늘따라 아내가 사랑스럽다 그래서 더 마음이 깊다,75,96,100,93,happy
1385,가끔 좋은 음악을 들으니 힘이 난다 다시 생각난다,74,100,100,97,energetic
1386,어제 몸이 가벼워 에너지가 넘친다 그래서 더 마음이 깊다,73,100,95,100,energetic
1387,어제 오늘 사무실에서 너무 많은 일을 했다 그래서 더 마음이 깊다,30,58,48,48,tired
1388,요즘 문제를 풀다 보니 몰입하게 된다 마음에 오래 남는다,213,77,74,62,focused
1389,오늘 아이들 웃음소리가 마음을 잔잔하게 한다 잊기 힘들다,25,56,60,62,calm
1390,오늘 눈이 따가워 집중하기 어렵다,6,46,33,29,uncomfortable
1391,가끔 버스가 그냥 지나쳐서 화가 났다 다시 생각난다,15,100,71,72,angry
1392,오늘 오늘따라 연인이 더욱 특별하다 다시 생각난다,281,94,82,71,romantic
1393,어제 몸이 축 처졌다,33,52,41,30,tired
1394,요즘 긴 하루 끝에 졸립다 마음에 오래 남는다,194,32,28,23,sleepy
1395,가끔 운동을 마치니 기운이 솟는다 잊기 힘들다,80,100,99,95,energetic
1396,오늘 새소리가 귀에 맴돈다 그래서 더 마음이 깊다,54,47,92,76,natural
1397,문제를 풀다 보니 몰입하게 된다 그래서 더 마음이 깊다,199,70,80,68,focused
1398,요즘 하루 종일 걸어 다리가 무겁다 잊기 힘들다,39,48,35,30,tired
1399,어제 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다,62,97,93,94,happy
1400,오늘 밤새 잠이 오지 않아 머리가 무겁다 다시 생각난다,186,43,32,20,sleepy
1401,오늘따라 아내가 사랑스럽다 잊기 힘들다,69,100,89,92,happy
1402,어제 흙냄새가 코끝을 스친다 다시 생각난다,48,38,78,87,natural
1403,어제 잊고 싶은 기억이 떠오른다 잊기 힘들다,217,49,50,25,sad
1404,어제 혼자 남겨진 듯한 기분이 든다 다시 생각난다,205,55,30,36,sad
1405,긴장감이 풀리자 피로가 몰려왔다 잊기 힘들다,25,43,39,34,tired
1406,어제 기대가 무너져 허탈하다 마음에 오래 남는다,204,72,41,49,sad
1407,요즘 전화벨 소리에 가슴이 철렁한다 그래서 더 마음이 깊다,207,65,64,54,anxious
1408,요즘 점심을 먹고 나니 졸음이 쏟아진다 그래서 더 마음이 깊다,210,35,19,25,sleepy
1409,요즘 긴 하루 끝에 졸립다,214,36,25,22,sleepy
1410,어제 좋은 음악을 들으니 힘이 난다 다시 생각난다,55,97,100,92,energetic
1411,가끔 오늘 하루에 감사하다 그래서 더 마음이 깊다,100,73,94,84,grateful
1412,요즘 새로운 도전을 하니 활력이 돈다 잊기 힘들다,59,99,100,90,energetic
1413,어제 기다리는 동안 손이 떨린다 마음에 오래 남는다,192,66,45,47,anxious
1414,긴 하루 끝에 졸립다 마음에 오래 남는다,200,36,20,29,sleepy
1415,오늘 의자가 딱딱해 오래 앉아 있기 힘들다 마음에 오래 남는다,1,40,21,45,uncomfortable
1416,공기가 답답해 머리가 무겁다 그래서 더 마음이 깊다,15,60,30,25,uncomfortable
1417,오늘 약속 시간을 지키지 않아 화가 난다,352,95,86,74,angry
1418,가끔 친구들과 함께 웃으니 즐겁다 마음에 오래 남는다,49,84,99,88,happy
1419,새로운 도전을 하니 활력이 돈다 다시 생각난다,61,100,100,97,energetic
1420,가끔 새로운 도전을 하니 활력이 돈다 다시 생각난다,51,100,97,92,energetic
1421,오늘 오늘따라 연인이 더욱 특별하다,277,93,87,68,romantic
1422,버스가 그냥 지나쳐서 화가 났다 그래서 더 마음이 깊다,10,100,75,68,angry
1423,오늘 친구들과 함께 웃으니 즐겁다 마음에 오래 남는다,49,80,100,88,happy
1424,가끔 가족의 배려가 감사하다 그래서 더 마음이 깊다,81,74,97,89,grateful
1425,가끔 자녀들이 다 커서 믿음직하다 잊기 힘들다,80,83,89,92,happy
1426,가끔 주변 소음이 거슬려 집중이 안 된다 그래서 더 마음이 깊다,9,49,32,34,uncomfortable
1427,요즘 의자가 딱딱해 오래 앉아 있기 힘들다 다시 생각난다,359,50,33,42,uncomfortable
1428,요즘 사람들이 떠나간 거리가 적막하다,221,56,41,27,lonely
1429,가끔 새로운 도전을 하니 활력이 돈다 그래서 더 마음이 깊다,69,100,100,93,energetic
1430,가끔 공기가 답답해 머리가 무겁다,27,56,20,44,uncomfortable
1431,요즘 몸이 축 처졌다 다시 생각난다,34,46,39,38,tired
1432,어제 손을 잡으니 온기가 전해진다 마음에 오래 남는다,26,87,89,68,warm
1433,어제 빈 방에 있으니 쓸쓸하다 마음에 오래 남는다,212,52,30,40,lonely
1434,오늘 프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,188,70,65,67,focused
1435,가끔 잊고 싶은 기억이 떠오른다,202,54,31,39,sad
1436,가족과 함께 있으니 포근하다 다시 생각난다,38,95,79,74,warm
1437,오늘 응원의 말이 큰 힘이 된다 그래서 더 마음이 깊다,109,73,86,82,grateful
1438,요즘 억울한 말을 들어 속이 끓는다 마음에 오래 남는다,14,99,88,83,angry
1439,어제 가족의 배려가 감사하다 그래서 더 마음이 깊다,102,67,87,87,grateful
1440,오늘 가족과 함께 있으니 포근하다 다시 생각난다,19,89,70,60,warm
1441,어제 전화벨 소리에 가슴이 철렁한다 잊기 힘들다,180,64,64,44,anxious
1442,가끔 밤공기를 마시며 걷자 차분해졌다 다시 생각난다,47,43,54,47,calm
1443,긴장감이 풀리자 피로가 몰려왔다 마음에 오래 남는다,14,42,46,44,tired
1444,별빛이 반짝이는 저녁이 낭만적이다,292,98,86,61,romantic
1445,어제 새로운 도전을 하니 활력이 돈다 잊기 힘들다,56,96,97,94,energetic
1446,요즘 주변 소음이 거슬려 집중이 안 된다,25,48,39,40,uncomfortable
1447,요즘 별빛이 반짝이는 저녁이 낭만적이다,272,89,76,63,romantic
1448,어제 계단을 오르니 숨이 가쁘다 다시 생각난다,40,53,38,35,tired
1449,좋은 소식을 들으니 마음이 밝다 다시 생각난다,72,92,88,77,happy
1450,어제 명상 속에서 숨결이 편안하다 다시 생각난다,19,70,50,50,calm
1451,가끔 명상 속에서 숨결이 편안하다 마음에 오래 남는다,35,57,49,48,calm
1452,요즘 음악이 흐르는 밤이 사랑스럽다 다시 생각난다,278,92,82,64,romantic
1453,오늘 좋은 음악을 들으니 힘이 난다 다시 생각난다,63,98,99,92,energetic
1454,어제 조용한 공간에서 연구에 빠져 있다 그래서 더 마음이 깊다,190,86,61,77,focused
1455,가끔 시험을 앞두고 집중이 잘 된다,213,71,73,76,focused
1456,프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,211,88,77,67,focused
1457,오늘 말할 사람이 없어 허전하다,235,51,27,36,lonely
1458,가끔 문제를 풀다 보니 몰입하게 된다 다시 생각난다,195,71,64,67,focused
1459,어제 시험을 앞두고 집중이 잘 된다 잊기 힘들다,198,89,73,68,focused
1460,가끔 하루 종일 걸어 다리가 무겁다,32,43,42,39,tired
1461,요즘 친구들과 함께 웃으니 즐겁다 마음에 오래 남는다,79,97,94,76,happy
1462,오늘 의자가 딱딱해 오래 앉아 있기 힘들다,356,57,40,35,uncomfortable
1463,오늘 좋은 음악을 들으니 힘이 난다,80,96,99,96,energetic
1464,오늘 조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다,193,83,61,79,focused
1465,햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다,67,49,78,81,natural
1466,오늘 명상 속에서 숨결이 편안하다 그래서 더 마음이 깊다,40,50,45,59,calm
1467,요즘 오늘따라 연인이 더욱 특별하다 잊기 힘들다,282,93,84,78,romantic
1468,요즘 책을 읽다 그대로 잠들었다,217,39,33,40,sleepy
1469,오늘 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다,17,55,38,37,tired
1470,어제 별빛이 반짝이는 저녁이 낭만적이다 마음에 오래 남는다,278,98,92,63,romantic
1471,어제 사람들이 떠나간 거리가 적막하다,235,68,42,27,lonely
1472,어제 마음속이 공허하다 다시 생각난다,225,61,32,29,lonely
1473,응원의 말이 큰 힘이 된다 그래서 더 마음이 깊다,84,63,88,91,grateful
1474,요즘 빈 방에 있으니 쓸쓸하다 마음에 오래 남는다,237,60,36,40,lonely
1475,요즘 자녀들이 다 커서 믿음직하다,56,93,100,86,happy
1476,요즘 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,59,95,93,92,happy
1477,오늘 가족의 배려가 감사하다 잊기 힘들다,77,75,83,78,grateful
1478,어제 점심을 먹고 나니 졸음이 쏟아진다,226,35,21,32,sleepy
1479,오늘 문제를 풀다 보니 몰입하게 된다,206,76,72,67,focused
1480,억울한 말을 들어 속이 끓는다 그래서 더 마음이 깊다,349,98,84,72,angry
1481,오늘 도움을 준 친구에게 고마움이 든다,104,75,95,79,grateful
1482,어제 혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다,231,56,36,53,sad
1483,오늘 하루가 너무 힘들었다 마음에 오래 남는다,213,69,38,38,sad
1484,가끔 약속 시간을 지키지 않아 화가 난다 마음에 오래 남는다,351,100,81,79,angry
1485,요즘 빈 방에 있으니 쓸쓸하다 다시 생각난다,214,51,25,33,lonely
1486,어제 좋은 소식을 들으니 마음이 밝다 그래서 더 마음이 깊다,60,89,89,89,happy
1487,햇살이 나뭇잎 사이로 스며든다 다시 생각난다,38,37,82,82,natural
